"dt","WaterMeters"
2015-08-06 14:45:00,0.613901007418181
2015-08-06 14:50:00,0.610799304725423
2015-08-06 14:55:00,0.609212996066879
2015-08-06 15:00:00,0.610365017570744
2015-08-06 15:05:00,0.611872932570322
2015-08-06 15:10:00,0.612035701240713
2015-08-06 15:15:00,0.611068817831194
2015-08-06 15:20:00,0.609198631927359
2015-08-06 15:25:00,0.607434367346118
2015-08-06 15:30:00,0.606315160968453
2015-08-06 15:35:00,0.604419855620583
2015-08-06 15:40:00,0.603482998004282
2015-08-06 15:45:00,0.60229026062476
2015-08-06 15:50:00,0.60029200588084
2015-08-06 15:55:00,0.599910975603727
2015-08-06 16:00:00,0.600494368268201
2015-08-06 16:05:00,0.597894091195375
2015-08-06 16:10:00,0.594953635630746
2015-08-06 16:15:00,0.59180241650515
2015-08-06 16:20:00,0.591820097339012
2015-08-06 16:25:00,0.589892988847595
2015-08-06 16:30:00,0.589904357064636
2015-08-06 16:35:00,0.587718947682431
2015-08-06 16:40:00,0.586783099276792
2015-08-06 16:45:00,0.587312581012401
2015-08-06 16:50:00,0.587330481145371
2015-08-06 16:55:00,0.58897756130258
2015-08-06 17:00:00,0.590505736276035
2015-08-06 17:05:00,0.590329534135896
2015-08-06 17:10:00,0.591510409234296
2015-08-06 17:15:00,0.596158763695362
2015-08-06 17:20:00,0.598772800427408
2015-08-06 17:25:00,0.602383108905155
2015-08-06 17:30:00,0.603848415865629
2015-08-06 17:35:00,0.605313566526239
2015-08-06 17:40:00,0.606967069883438
2015-08-06 17:45:00,0.609880851796877
2015-08-06 17:50:00,0.610034443866475
2015-08-06 17:55:00,0.609197903293297
2015-08-06 18:00:00,0.607543367632955
2015-08-06 18:05:00,0.60413963211514
2015-08-06 18:10:00,0.60219994461056
2015-08-06 18:15:00,0.599077219153853
2015-08-06 18:20:00,0.597039507285796
2015-08-06 18:25:00,0.594453162003988
2015-08-06 18:30:00,0.591526629240908
2015-08-06 18:35:00,0.59053410325138
2015-08-06 18:40:00,0.58946133132435
2015-08-06 18:45:00,0.588732745709479
2015-08-06 18:50:00,0.58808860713846
2015-08-06 18:55:00,0.586797645799459
2015-08-06 19:00:00,0.586002409563053
2015-08-06 19:05:00,0.586028343659473
2015-08-06 19:10:00,0.58693962791421
2015-08-06 19:15:00,0.588290173351375
2015-08-06 19:20:00,0.587653565756628
2015-08-06 19:25:00,0.587255402638411
2015-08-06 19:30:00,0.58816592377174
2015-08-06 19:35:00,0.588842335198433
2015-08-06 19:40:00,0.590008899866834
2015-08-06 19:45:00,0.586452480966158
2015-08-06 19:50:00,0.588032912311245
2015-08-06 19:55:00,0.586968608401025
2015-08-06 20:00:00,0.586939377068376
2015-08-06 20:05:00,0.588500459986406
2015-08-06 20:10:00,0.589272676330265
2015-08-06 20:15:00,0.590926474680798
2015-08-06 20:20:00,0.590724581751705
2015-08-06 20:25:00,0.592071253615524
2015-08-06 20:30:00,0.593847784568661
2015-08-06 20:35:00,0.593730480931214
2015-08-06 20:40:00,0.594150070628136
2015-08-06 20:45:00,0.595255317621827
2015-08-06 20:50:00,0.595480946105598
2015-08-06 20:55:00,0.595563670792486
2015-08-06 21:00:00,0.595168186273625
2015-08-06 21:05:00,0.596539966726184
2015-08-06 21:10:00,0.596755223685737
2015-08-06 21:15:00,0.59714426199881
2015-08-06 21:20:00,0.597436191147837
2015-08-06 21:25:00,0.598454036646639
2015-08-06 21:30:00,0.60066383110189
2015-08-06 21:35:00,0.600257904663782
2015-08-06 21:40:00,0.598501407613291
2015-08-06 21:45:00,0.598943069498127
2015-08-06 21:50:00,0.599812165878051
2015-08-06 21:55:00,0.599496835579259
2015-08-06 22:00:00,0.598547177382294
2015-08-06 22:05:00,0.599055963878561
2015-08-06 22:10:00,0.599673217023157
2015-08-06 22:15:00,0.598264949897158
2015-08-06 22:20:00,0.599433313033542
2015-08-06 22:25:00,0.598747643866777
2015-08-06 22:30:00,0.599171329400643
2015-08-06 22:35:00,0.599698095883914
2015-08-06 22:40:00,0.600799411277249
2015-08-06 22:45:00,0.599918555917809
2015-08-06 22:50:00,0.59944854439179
2015-08-06 22:55:00,0.600799422584129
2015-08-06 23:00:00,0.601668368063487
2015-08-06 23:05:00,0.603101508184672
2015-08-06 23:10:00,0.60458769456084
2015-08-06 23:15:00,0.602515597836896
2015-08-06 23:20:00,0.603126025235394
2015-08-06 23:25:00,0.602313548012911
2015-08-06 23:30:00,0.59926804062642
2015-08-06 23:35:00,0.601897999925521
2015-08-06 23:40:00,0.601710782589957
2015-08-06 23:45:00,0.601128591724187
2015-08-06 23:50:00,0.600379440341779
2015-08-06 23:55:00,0.59908785693136
2015-08-07 00:00:00,0.600005524414237
2015-08-07 00:05:00,0.60020611021851
2015-08-07 00:10:00,0.599119757327682
2015-08-07 00:15:00,0.599833809456282
2015-08-07 00:20:00,0.599485508563539
2015-08-07 00:25:00,0.600455247984634
2015-08-07 00:30:00,0.60191612029249
2015-08-07 00:35:00,0.602438586949508
2015-08-07 00:40:00,0.602607234892779
2015-08-07 00:45:00,0.602504954030238
2015-08-07 00:50:00,0.604512127256665
2015-08-07 00:55:00,0.603138626307462
2015-08-07 01:00:00,0.603501811730322
2015-08-07 01:05:00,0.6032124906408
2015-08-07 01:10:00,0.601992202360547
2015-08-07 01:15:00,0.603469012340642
2015-08-07 01:20:00,0.603047903199072
2015-08-07 01:25:00,0.605255835918067
2015-08-07 01:30:00,0.606074037070204
2015-08-07 01:35:00,0.604261272780936
2015-08-07 01:40:00,0.605869772702018
2015-08-07 01:45:00,0.604488869368106
2015-08-07 01:50:00,0.605444020032948
2015-08-07 01:55:00,0.605850859896263
2015-08-07 02:00:00,0.606688000967927
2015-08-07 02:05:00,0.607548050886759
2015-08-07 02:10:00,0.60562110694658
2015-08-07 02:15:00,0.605769276467307
2015-08-07 02:20:00,0.604202804624247
2015-08-07 02:25:00,0.604314878538502
2015-08-07 02:30:00,0.603664308085039
2015-08-07 02:35:00,0.604725472935555
2015-08-07 02:40:00,0.603583281137982
2015-08-07 02:45:00,0.602762550424322
2015-08-07 02:50:00,0.602025011572563
2015-08-07 02:55:00,0.602375258377694
2015-08-07 03:00:00,0.602544380364242
2015-08-07 03:05:00,0.603177010402432
2015-08-07 03:10:00,0.604076179242446
2015-08-07 03:15:00,0.602521184351851
2015-08-07 03:20:00,0.602870512219784
2015-08-07 03:25:00,0.602266900566231
2015-08-07 03:30:00,0.602361159496411
2015-08-07 03:35:00,0.601893331414324
2015-08-07 03:40:00,0.602755308775065
2015-08-07 03:45:00,0.60092348768952
2015-08-07 03:50:00,0.60100878708057
2015-08-07 03:55:00,0.600233035752045
2015-08-07 04:00:00,0.601259109121275
2015-08-07 04:05:00,0.60124704049054
2015-08-07 04:10:00,0.601787182617547
2015-08-07 04:15:00,0.600538092004219
2015-08-07 04:20:00,0.600095285756492
2015-08-07 04:25:00,0.598799179371642
2015-08-07 04:30:00,0.598142783044489
2015-08-07 04:35:00,0.596044782998543
2015-08-07 04:40:00,0.595672101539688
2015-08-07 04:45:00,0.594030391788586
2015-08-07 04:50:00,0.594172886368389
2015-08-07 04:55:00,0.594927874324552
2015-08-07 05:00:00,0.594741513258496
2015-08-07 05:05:00,0.594965313966732
2015-08-07 05:10:00,0.595919499846453
2015-08-07 05:15:00,0.59584197087939
2015-08-07 05:20:00,0.596449364871787
2015-08-07 05:25:00,0.59847201358824
2015-08-07 05:30:00,0.598636199181873
2015-08-07 05:35:00,0.599937488524315
2015-08-07 05:40:00,0.599698815331459
2015-08-07 05:45:00,0.59917402664925
2015-08-07 05:50:00,0.600119640797072
2015-08-07 05:55:00,0.599208434089074
2015-08-07 06:00:00,0.600461116432068
2015-08-07 06:05:00,0.60104327541814
2015-08-07 06:10:00,0.600692170375876
2015-08-07 06:15:00,0.600440309669844
2015-08-07 06:20:00,0.59981510692985
2015-08-07 06:25:00,0.598696813286218
2015-08-07 06:30:00,0.599347416948629
2015-08-07 06:35:00,0.598763039571323
2015-08-07 06:40:00,0.598796751837047
2015-08-07 06:45:00,0.600647103427801
2015-08-07 06:50:00,0.600855128420993
2015-08-07 06:55:00,0.598579956705399
2015-08-07 07:00:00,0.597603758480517
2015-08-07 07:05:00,0.597607911016247
2015-08-07 07:10:00,0.5979875699976
2015-08-07 07:15:00,0.59994939606433
2015-08-07 07:20:00,0.599487371454416
2015-08-07 07:25:00,0.598741518299699
2015-08-07 07:30:00,0.599964876303769
2015-08-07 07:35:00,0.600636349567917
2015-08-07 07:40:00,0.601097084681397
2015-08-07 07:45:00,0.602310123778966
2015-08-07 07:50:00,0.599487875135725
2015-08-07 07:55:00,0.601138196047196
2015-08-07 08:00:00,0.602123723811954
2015-08-07 08:05:00,0.601917862345498
2015-08-07 08:10:00,0.601510570958228
2015-08-07 08:15:00,0.6035817492844
2015-08-07 08:20:00,0.603496669950273
2015-08-07 08:25:00,0.603477624166735
2015-08-07 08:30:00,0.602559066786158
2015-08-07 08:35:00,0.602778546498498
2015-08-07 08:40:00,0.603124883347568
2015-08-07 08:45:00,0.601960597592527
2015-08-07 08:50:00,0.602715394508309
2015-08-07 08:55:00,0.603090184423576
2015-08-07 09:00:00,0.602533964321237
2015-08-07 09:05:00,0.602346650202382
2015-08-07 09:10:00,0.602190209274276
2015-08-07 09:15:00,0.601289735666711
2015-08-07 09:20:00,0.602218739955403
2015-08-07 09:25:00,0.600224115043053
2015-08-07 09:30:00,0.602240245723838
2015-08-07 09:35:00,0.59949287112244
2015-08-07 09:40:00,0.600390078193214
2015-08-07 09:45:00,0.599755526517037
2015-08-07 09:50:00,0.597427720215116
2015-08-07 09:55:00,0.598911853995437
2015-08-07 10:00:00,0.597537061733352
2015-08-07 10:05:00,0.596060866670578
2015-08-07 10:10:00,0.597496547122102
2015-08-07 10:15:00,0.599162175828153
2015-08-07 10:20:00,0.599922782570382
2015-08-07 10:25:00,0.600305208679187
2015-08-07 10:30:00,0.598797361749222
2015-08-07 10:35:00,0.598581734050295
2015-08-07 10:40:00,0.599454865170529
2015-08-07 10:45:00,0.600650457925731
2015-08-07 10:50:00,0.600051609775743
2015-08-07 10:55:00,0.600236616781466
2015-08-07 11:00:00,0.599845996953798
2015-08-07 11:05:00,0.601101525229539
2015-08-07 11:10:00,0.600254253745163
2015-08-07 11:15:00,0.600020880078869
2015-08-07 11:20:00,0.600429028119069
2015-08-07 11:25:00,0.600234101864191
2015-08-07 11:30:00,0.600382155819891
2015-08-07 11:35:00,0.597965401747454
2015-08-07 11:40:00,0.597513764064367
2015-08-07 11:45:00,0.598533483912701
2015-08-07 11:50:00,0.598863670710306
2015-08-07 11:55:00,0.600245316005301
2015-08-07 12:00:00,0.600552482552527
2015-08-07 12:05:00,0.60128233147331
2015-08-07 12:10:00,0.603103190611146
2015-08-07 12:15:00,0.604256446268
2015-08-07 12:20:00,0.604167491255265
2015-08-07 12:25:00,0.605813997252698
2015-08-07 12:30:00,0.606181563850637
2015-08-07 12:35:00,0.605708425738363
2015-08-07 12:40:00,0.605392166892408
2015-08-07 12:45:00,0.605614686394516
2015-08-07 12:50:00,0.605132398614239
2015-08-07 12:55:00,0.605961988994916
2015-08-07 13:00:00,0.604864430432948
2015-08-07 13:05:00,0.605065314451782
2015-08-07 13:10:00,0.60501634483686
2015-08-07 13:15:00,0.605133795037512
2015-08-07 13:20:00,0.604674327711513
2015-08-07 13:25:00,0.602772036939931
2015-08-07 13:30:00,0.602641624084849
2015-08-07 13:35:00,0.601787583454995
2015-08-07 13:40:00,0.602425971699043
2015-08-07 13:45:00,0.600998431378711
2015-08-07 13:50:00,0.600050649167591
2015-08-07 13:55:00,0.601189750543948
2015-08-07 14:00:00,0.600742953757842
2015-08-07 14:05:00,0.59723151877003
2015-08-07 14:10:00,0.599111351048548
2015-08-07 14:15:00,0.597690994550493
2015-08-07 14:20:00,0.599213626071605
2015-08-07 14:25:00,0.600370289707511
2015-08-07 14:30:00,0.598417841963041
2015-08-07 14:35:00,0.598926853965336
2015-08-07 14:40:00,0.600185976619255
2015-08-07 14:45:00,0.60132385846285
2015-08-07 14:50:00,0.601734535149339
2015-08-07 14:55:00,0.602575093335664
2015-08-07 15:00:00,0.602908991690766
2015-08-07 15:05:00,0.602579497858743
2015-08-07 15:10:00,0.60519576287614
2015-08-07 15:15:00,0.604254503622093
2015-08-07 15:20:00,0.605519114580277
2015-08-07 15:25:00,0.606727575228183
2015-08-07 15:30:00,0.608323077822294
2015-08-07 15:35:00,0.608404191087334
2015-08-07 15:40:00,0.609778141695527
2015-08-07 15:45:00,0.60805767868234
2015-08-07 15:50:00,0.607703960912897
2015-08-07 15:55:00,0.607883404577937
2015-08-07 16:00:00,0.607666445999724
2015-08-07 16:05:00,0.60651973234208
2015-08-07 16:10:00,0.605513619935404
2015-08-07 16:15:00,0.604842285187534
2015-08-07 16:20:00,0.604609345352115
2015-08-07 16:25:00,0.602442916433646
2015-08-07 16:30:00,0.602008528799437
2015-08-07 16:35:00,0.60288873424658
2015-08-07 16:40:00,0.601920410688458
2015-08-07 16:45:00,0.60256294584824
2015-08-07 16:50:00,0.602333189029682
2015-08-07 16:55:00,0.60181935738826
2015-08-07 17:00:00,0.602655384492178
2015-08-07 17:05:00,0.601744116386195
2015-08-07 17:10:00,0.601927654503611
2015-08-07 17:15:00,0.601912624187126
2015-08-07 17:20:00,0.601978628162328
2015-08-07 17:25:00,0.601798120632334
2015-08-07 17:30:00,0.600628372205406
2015-08-07 17:35:00,0.599619969541348
2015-08-07 17:40:00,0.598396012400764
2015-08-07 17:45:00,0.597606171049444
2015-08-07 17:50:00,0.598645741129311
2015-08-07 17:55:00,0.599346319745183
2015-08-07 18:00:00,0.598614672146303
2015-08-07 18:05:00,0.59742746781311
2015-08-07 18:10:00,0.597717475492219
2015-08-07 18:15:00,0.595963998204169
2015-08-07 18:20:00,0.595387710062486
2015-08-07 18:25:00,0.594884238541613
2015-08-07 18:30:00,0.59523439698367
2015-08-07 18:35:00,0.59453840331133
2015-08-07 18:40:00,0.594084320231912
2015-08-07 18:45:00,0.593711413648301
2015-08-07 18:50:00,0.593516219699774
2015-08-07 18:55:00,0.593944394745692
2015-08-07 19:00:00,0.594867857494871
2015-08-07 19:05:00,0.596230820494117
2015-08-07 19:10:00,0.59824322242736
2015-08-07 19:15:00,0.596770192003939
2015-08-07 19:20:00,0.596881990971605
2015-08-07 19:25:00,0.59549409637101
2015-08-07 19:30:00,0.596499944320348
2015-08-07 19:35:00,0.594343232901575
2015-08-07 19:40:00,0.593875743490788
2015-08-07 19:45:00,0.594086582921265
2015-08-07 19:50:00,0.593090422467813
2015-08-07 19:55:00,0.591687719403077
2015-08-07 20:00:00,0.591186762590174
2015-08-07 20:05:00,0.590197213527524
2015-08-07 20:10:00,0.591063611018949
2015-08-07 20:15:00,0.590820240594634
2015-08-07 20:20:00,0.590746222802907
2015-08-07 20:25:00,0.59076742384258
2015-08-07 20:30:00,0.592053276873821
2015-08-07 20:35:00,0.593569749650243
2015-08-07 20:40:00,0.59313090117443
2015-08-07 20:45:00,0.59375565415858
2015-08-07 20:50:00,0.593885083694078
2015-08-07 20:55:00,0.593456280442693
2015-08-07 21:00:00,0.591561000045721
2015-08-07 21:05:00,0.586920779628706
2015-08-07 21:10:00,0.59212588056302
2015-08-07 21:15:00,0.592630103614759
2015-08-07 21:20:00,0.589590935087866
2015-08-07 21:25:00,0.592671458749852
2015-08-07 21:30:00,0.590295448713459
2015-08-07 21:35:00,0.591331907479619
2015-08-07 21:40:00,0.587738274393402
2015-08-07 21:45:00,0.578463059812974
2015-08-07 21:50:00,0.589897637085601
2015-08-07 21:55:00,0.590562474606629
2015-08-07 22:00:00,0.591247136736284
2015-08-07 22:05:00,0.593325234510621
2015-08-07 22:10:00,0.593389109369547
2015-08-07 22:15:00,0.594821628038899
2015-08-07 22:20:00,0.596831365322976
2015-08-07 22:25:00,0.597548405595947
2015-08-07 22:30:00,0.597791745670704
2015-08-07 22:35:00,0.598546849967522
2015-08-07 22:40:00,0.597583303222108
2015-08-07 22:45:00,0.598943966960329
2015-08-07 22:50:00,0.599463251922335
2015-08-07 22:55:00,0.598556765385974
2015-08-07 23:00:00,0.599967667237202
2015-08-07 23:05:00,0.601652947938216
2015-08-07 23:10:00,0.601427162190165
2015-08-07 23:15:00,0.60160645905199
2015-08-07 23:20:00,0.602697242507411
2015-08-07 23:25:00,0.603601002510613
2015-08-07 23:30:00,0.603350622132061
2015-08-07 23:35:00,0.602148510527219
2015-08-07 23:40:00,0.60145471954395
2015-08-07 23:45:00,0.602677572361929
2015-08-07 23:50:00,0.603347965928744
2015-08-07 23:55:00,0.602057670589468
2015-08-08 00:00:00,0.601260136309598
2015-08-08 00:05:00,0.601234053036321
2015-08-08 00:10:00,0.601404863344568
2015-08-08 00:15:00,0.602157355836979
2015-08-08 00:20:00,0.600829264258508
2015-08-08 00:25:00,0.600154510014184
2015-08-08 00:30:00,0.601175149790039
2015-08-08 00:35:00,0.601004824062346
2015-08-08 00:40:00,0.601010560949179
2015-08-08 00:45:00,0.600959698484451
2015-08-08 00:50:00,0.600958996569868
2015-08-08 00:55:00,0.600803125104381
2015-08-08 01:00:00,0.601282736971222
2015-08-08 01:05:00,0.603135150606797
2015-08-08 01:10:00,0.602175396065915
2015-08-08 01:15:00,0.602856331150447
2015-08-08 01:20:00,0.60444081218179
2015-08-08 01:25:00,0.605479631618546
2015-08-08 01:30:00,0.604828648818652
2015-08-08 01:35:00,0.605409862559499
2015-08-08 01:40:00,0.606731594358854
2015-08-08 01:45:00,0.607760078696226
2015-08-08 01:50:00,0.60774874948767
2015-08-08 01:55:00,0.6077154256828
2015-08-08 02:00:00,0.605999188038122
2015-08-08 02:05:00,0.603305985167404
2015-08-08 02:10:00,0.603979271426032
2015-08-08 02:15:00,0.603798911672254
2015-08-08 02:20:00,0.60436509509312
2015-08-08 02:25:00,0.602670301650021
2015-08-08 02:30:00,0.600378583179337
2015-08-08 02:35:00,0.59924574098429
2015-08-08 02:40:00,0.599004374380982
2015-08-08 02:45:00,0.598600648856496
2015-08-08 02:50:00,0.598601349574434
2015-08-08 02:55:00,0.59904039489082
2015-08-08 03:00:00,0.598012306037643
2015-08-08 03:05:00,0.59867040585518
2015-08-08 03:10:00,0.597678637547968
2015-08-08 03:15:00,0.598408069695082
2015-08-08 03:20:00,0.595988362650965
2015-08-08 03:25:00,0.595931726618979
2015-08-08 03:30:00,0.598518979104443
2015-08-08 03:35:00,0.597193691877333
2015-08-08 03:40:00,0.597645657936164
2015-08-08 03:45:00,0.598702319984249
2015-08-08 03:50:00,0.598417438163581
2015-08-08 03:55:00,0.597652214836334
2015-08-08 04:00:00,0.598965002205286
2015-08-08 04:05:00,0.599397524913213
2015-08-08 04:10:00,0.598152739185017
2015-08-08 04:15:00,0.597875945024447
2015-08-08 04:20:00,0.597427908076164
2015-08-08 04:25:00,0.596572307447221
2015-08-08 04:30:00,0.595185413400835
2015-08-08 04:35:00,0.595307733023025
2015-08-08 04:40:00,0.593408568385826
2015-08-08 04:45:00,0.592510208104825
2015-08-08 04:50:00,0.591700025855252
2015-08-08 04:55:00,0.592560082840141
2015-08-08 05:00:00,0.59174052245482
2015-08-08 05:05:00,0.592541758209737
2015-08-08 05:10:00,0.591586359209369
2015-08-08 05:15:00,0.591207192002541
2015-08-08 05:20:00,0.58980987073807
2015-08-08 05:25:00,0.591796221810188
2015-08-08 05:30:00,0.590702539531656
2015-08-08 05:35:00,0.591252991361911
2015-08-08 05:40:00,0.591038586535437
2015-08-08 05:45:00,0.589773088917523
2015-08-08 05:50:00,0.591376692930195
2015-08-08 05:55:00,0.591779881447981
2015-08-08 06:00:00,0.59141570746878
2015-08-08 06:05:00,0.591614597825882
2015-08-08 06:10:00,0.592066642330284
2015-08-08 06:15:00,0.590208502017522
2015-08-08 06:20:00,0.590216541328231
2015-08-08 06:25:00,0.590114248274685
2015-08-08 06:30:00,0.592904437815589
2015-08-08 06:35:00,0.592085571548579
2015-08-08 06:40:00,0.594994457089119
2015-08-08 06:45:00,0.597533706416673
2015-08-08 06:50:00,0.597226038575581
2015-08-08 06:55:00,0.598669327206731
2015-08-08 07:00:00,0.599115896918156
2015-08-08 07:05:00,0.601411039964522
2015-08-08 07:10:00,0.597576549830867
2015-08-08 07:15:00,0.579506576456828
2015-08-08 07:20:00,0.597850935945217
2015-08-08 07:25:00,0.598247460960947
2015-08-08 07:30:00,0.597798989328433
2015-08-08 07:35:00,0.597916042594877
2015-08-08 07:40:00,0.596526023403197
2015-08-08 07:45:00,0.594124123164521
2015-08-08 07:50:00,0.594537998825261
2015-08-08 07:55:00,0.594207894884813
2015-08-08 08:00:00,0.595540006980647
2015-08-08 08:05:00,0.594994700752162
2015-08-08 08:10:00,0.595424689567611
2015-08-08 08:15:00,0.595084172532725
2015-08-08 08:20:00,0.59563863643883
2015-08-08 08:25:00,0.595424981726408
2015-08-08 08:30:00,0.595788623266385
2015-08-08 08:35:00,0.594878696803374
2015-08-08 08:40:00,0.596644651353453
2015-08-08 08:45:00,0.597144241234316
2015-08-08 08:50:00,0.596252533528263
2015-08-08 08:55:00,0.596178620539653
2015-08-08 09:00:00,0.596081833312234
2015-08-08 09:05:00,0.599264413852431
2015-08-08 09:10:00,0.599413487814046
2015-08-08 09:15:00,0.600761013586685
2015-08-08 09:20:00,0.6025626123751
2015-08-08 09:25:00,0.605593833339145
2015-08-08 09:30:00,0.603980261997243
2015-08-08 09:35:00,0.601806456110191
2015-08-08 09:40:00,0.603083003488004
2015-08-08 09:45:00,0.602006122859556
2015-08-08 09:50:00,0.60248128058794
2015-08-08 09:55:00,0.603384083561504
2015-08-08 10:00:00,0.603473758981009
2015-08-08 10:05:00,0.604481428992753
2015-08-08 10:10:00,0.604441479986206
2015-08-08 10:15:00,0.604751335785939
